station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
STG;01.03.1968 00:00;0;7.2;3.2;-1.2;-1;-0.7;19;5.4;0;-0.6;4;0;19.1;925.8;-8.8;-0.2;0;520.1;;;10;;68.8;79;;;8622;109;0;272.1
STG;01.04.1968 00:00;3.8;12.7;7.5;-0.6;-0.4;0.5;7;7.5;0;0.2;1;0;23.8;924.8;-4.2;0.4;0;341.3;;;10;;123.6;120;;;11175;111;0;157.3
STG;01.05.1968 00:00;6.1;14.9;9.7;-2.5;-2.1;-1.6;1;9.4;0;-0.6;0;0;24;925;-0.2;-1.4;0;288.4;;;13;;139.1;89;;;9349;84;0;88.4
STG;01.06.1968 00:00;10.1;18.6;13.7;-2;-1.7;-1.3;0;11.8;3;-1;0;0;27.6;927.5;4.9;-0.6;0;104.5;;;13;;109.2;64;;;11994;100;8.5;16.5
STG;01.07.1968 00:00;11.2;19.9;14.9;-2.6;-2.4;-1.8;0;12.9;6;-1.3;0;0;29.1;929.7;6.3;1.2;0;77;;;14;;168.7;97;;;12068;89;15.9;13
STG;01.08.1968 00:00;11.1;18.2;13.8;-3.4;-2.5;-3.1;0;13;0;-1.5;0;0;23.8;925.5;5.4;-3.1;0;39.4;;;16;;210.8;114;;;8359;67;0;7.4
STG;01.09.1968 00:00;8.5;15.8;11.5;-1.6;-1.4;-1;0;11.2;0;-0.8;0;0;21.7;926.4;2.6;-2.1;0;197.4;;;15;;226.9;165;;;7341;79;0;29.4
STG;01.10.1968 00:00;6.8;13.5;10;0.8;0.5;1.1;0;10.2;0;0.7;0;0;21;930.1;0.4;2.6;0;272.5;;;6;;43.4;41;;;5541;91;0;80.5
STG;01.11.1968 00:00;1.2;5.2;3.4;-0.9;-0.4;-1.8;13;6.6;0;-0.2;5;0;20.3;923.1;-6.4;-2.8;0;494;;;6;;31;33;;;1552;44;0.9;270
STG;01.12.1968 00:00;-4.2;-0.3;-2;-3.3;-2.6;-4.2;28;4.6;0;-0.8;20;0;7.5;920.3;-11.7;-7;0;683.1;;;10;;43.8;48;;;1416;50;0;435.1
STG;01.01.1969 00:00;-3.4;2.8;-0.2;-0.4;-1.1;-0.1;27;5;0;0;8;0;8;924;-9.8;-3.8;0;626.6;;;9;;48.6;73;;;2902;85;0;378.6
STG;01.02.1969 00:00;-5.2;1.1;-2;-2.8;-3.2;-2.7;23;4;0;-1;12;0;9.2;917.5;-13.5;-9.2;0;617.6;;;11;;54;84;;;4694;98;0;393.6
STG;01.03.1969 00:00;-0.1;5.1;1.9;-2.5;-1.1;-2.8;18;5.7;0;-0.3;4;0;12.2;920;-5.2;-6;0;560.1;;;9;;45.5;52;;;4820;61;0;312.1
STG;01.04.1969 00:00;2.2;9.7;5.4;-2.7;-2;-2.5;12;6.6;0;-0.7;0;0;20.4;924.5;-6;0.1;0;423.1;;;14;;127.5;124;;;7591;76;0;199.1
STG;01.05.1969 00:00;7.8;17.3;12.1;-0.1;-0.4;0.8;0;9.5;2;-0.5;0;0;27.1;924.1;1.4;-2.3;0;180.4;;;13;;102.6;66;;;11959;107;3.8;52.4
STG;01.06.1969 00:00;8.1;16.2;11.6;-4.1;-3.7;-3.7;0;10.6;1;-2.2;0;0;25.2;925.1;0.6;-3;0;176.3;;;16;;228.8;134;;;8535;71;1.3;56.3
STG;01.07.1969 00:00;12.8;21.6;16.6;-0.9;-0.8;-0.1;0;14.4;8;0.2;0;0;28.2;931.9;5.5;3.4;0;56.1;;;13;;133.7;77;;;14276;105;21.4;16.1
STG;01.08.1969 00:00;11.1;18.6;14.1;-3.1;-2.5;-2.7;0;13;4;-1.5;0;0;25.6;927.2;5.3;-1.4;0;106.1;;;17;;295.2;159;;;10916;87;4.5;26.1
STG;01.09.1969 00:00;10.2;16.8;13.1;0;0.3;0;0;12.4;0;0.4;0;0;22.1;928;6.7;-0.5;0;66;;;6;;45.9;33;;;6807;74;0;10
STG;01.10.1969 00:00;5.3;12.8;8.8;-0.4;-1;0.4;0;9.3;0;-0.2;0;0;17.5;932.5;0.5;5;0;347.9;;;2;;22.3;21;;;6467;106;0;99.9
STG;01.11.1969 00:00;0.7;8.3;4.5;0.2;-0.9;1.3;11;5.9;0;-0.9;2;0;17;921.5;-10.5;-4.4;0;458.7;;;13;;117.6;127;;;4901;139;0;226.7
STG;01.12.1969 00:00;-7.2;-2.7;-4.8;-6.1;-5.6;-6.6;30;3.6;0;-1.8;22;0;3.4;921.4;-12.3;-5.9;0;770.2;;;10;;106.1;117;;;981;34;0;522.2
STG;01.01.1970 00:00;-3.8;2.3;-0.7;-0.9;-1.5;-0.6;26;4.7;0;-0.3;10;0;12.3;919;-11.7;-8.8;0;642.8;;;10;0;70.6;106;;;2533;74;0;394.8
STG;01.02.1970 00:00;-3.3;2;-0.4;-1.2;-1.3;-1.8;21;4.6;0;-0.4;9;0;10.6;919.5;-11.2;-7.2;0;573;;;23;0;201.1;313;;;1473;31;0;349
STG;01.03.1970 00:00;-2.8;3.2;0.1;-4.3;-3.8;-4.7;22;4.4;0;-1.6;9;0;14;920.6;-10.3;-5.4;0;617.1;;;14;0;75.5;86;;;5630;71;0;369.1
STG;01.04.1970 00:00;1.6;7.9;4.1;-4;-2.6;-4.3;13;6.2;0;-1.1;2;0;20.8;924;-4.8;-0.4;0;457.9;;;22;0;178.7;174;;;5569;55;0;241.9
STG;01.05.1970 00:00;5.7;13.5;9.4;-2.8;-2.5;-3;1;8.2;0;-1.8;0;0;19.4;925.6;-0.5;-0.8;0;295.1;;;16;0;126.7;81;;;7923;71;0;87.1
STG;01.06.1970 00:00;11.5;20.6;15.3;-0.4;-0.3;0.7;0;13.2;0;0.4;0;0;24.7;927.8;3.9;-0.3;0;50.3;;;14;0;143.6;84;;;11615;97;1.6;10.3
STG;01.07.1970 00:00;11.4;19.9;15.3;-2.2;-2.2;-1.8;0;13.5;6;-0.7;0;0;26.6;927.9;4.4;-0.6;0;76.4;;;16;0;151.4;87;;;12319;91;10.1;20.4
STG;01.08.1970 00:00;12.6;19.3;15.5;-1.7;-1;-2;0;15.1;2;0.6;0;0;28.1;927;6.8;-1.6;0;37.2;;;19;0;304.1;164;;;9933;79;7.3;5.2
STG;01.09.1970 00:00;9.2;17.7;12.9;-0.2;-0.7;0.9;0;12.5;1;0.5;0;0;25.6;930.3;3.7;1.8;0;124.8;;;10;0;80.9;59;;;10768;117;0;20.8
STG;01.10.1970 00:00;4.3;11.6;7.9;-1.3;-2;-0.8;2;8.6;0;-0.9;0;0;22.1;930;-0.3;2.5;0;351.5;;;9;0;87.2;83;;;6582;108;0;135.5
STG;01.11.1970 00:00;2.1;8.3;5.4;1.1;0.5;1.3;8;6.7;0;-0.1;0;0;19.2;925.7;-3.8;-0.2;0;423.5;;;13;0;80.1;86;;;2920;83;0;207.5
STG;01.12.1970 00:00;-4.4;0;-1.9;-3.2;-2.8;-3.9;26;4.6;0;-0.8;17;0;8.2;929.2;-13.1;1.9;0;679.1;;;11;0;56.7;63;;;1056;37;0;431.1
STG;01.01.1971 00:00;-5.4;1.8;-1.9;-2.1;-3.1;-1.1;25;4.1;0;-0.9;12;0;14.1;922.4;-14.7;-5.4;0;679.9;;;9;0;18.7;28;;;2287;67;0;431.9
STG;01.02.1971 00:00;-3.6;1.6;-1.2;-2;-1.6;-2.2;23;4.7;0;-0.3;6;0;8;928;-11.3;1.3;0;594.4;;;13;0;86.6;135;;;4355;91;0;370.4
STG;01.03.1971 00:00;-4;2.7;-1.1;-5.5;-5;-5.2;21;4.9;0;-1.1;11;0;12.6;921.4;-16.7;-4.6;0;653.5;;;10;0;60.1;69;;;5713;72;0;405.5
STG;01.04.1971 00:00;4.7;13.5;8.8;0.7;0.5;1.3;1;7.8;0;0.5;0;0;20.4;920.8;-0.1;-3.6;0;299.1;;;8;0;67.8;66;;;11439;114;0;107.1
STG;01.05.1971 00:00;9.1;16.7;12.5;0.3;0.9;0.2;0;10.7;2;0.7;0;0;26.7;922;2.9;-4.4;0;159.7;;;15;0;110.4;71;;;9934;89;4.1;47.7
STG;01.06.1971 00:00;9.2;16.4;12.2;-3.5;-2.6;-3.5;0;12.2;0;-0.6;0;0;22.2;924;5.2;-4.1;0;137.4;;;19;0;276;162;;;8321;69;0;33.4
STG;01.07.1971 00:00;12.2;22.1;17.1;-0.4;-1.4;0.4;0;13.5;10;-0.7;0;0;28.2;929.2;6.2;0.7;0;35.3;;;9;0;103.9;60;;;18532;136;25.2;3.3
STG;01.08.1971 00:00;13.1;21.2;16.8;-0.4;-0.5;-0.1;0;14.2;7;-0.3;0;0;28.7;927.1;9.4;-1.5;0;16.6;;;16;0;159.1;86;;;12230;97;17.2;0.6
STG;01.09.1971 00:00;7.4;16.2;11.5;-1.6;-2.5;-0.6;0;10.2;0;-1.8;0;0;21.1;931.7;0.2;3.2;0;166.9;;;6;0;79.3;58;;;12792;138;0;38.9
STG;01.10.1971 00:00;5.2;13.2;8.9;-0.3;-1.1;0.8;2;8.8;0;-0.7;0;0;20.2;934.8;-1.9;7.3;0;285.6;;;4;0;58.2;56;;;9153;151;0;101.6
STG;01.11.1971 00:00;-0.4;5.1;2.2;-2.1;-2;-1.9;13;6;0;-0.8;3;0;15.9;923.1;-11.3;-2.8;0;533.9;;;12;0;98;106;;;3128;89;0;293.9
STG;01.12.1971 00:00;-2;3.4;0.8;-0.5;-0.4;-0.5;24;5.5;0;0.1;4;0;9.4;933.9;-6.8;6.6;0;595.1;;;8;0;50.7;56;;;2450;86;0;347.1
STG;01.01.1972 00:00;-3.4;1;-1.2;-1.4;-1.1;-1.9;28;4.8;0;-0.2;14;0;9.4;921.9;-8.7;-5.9;0;658.5;;;5;0;20.5;31;;;1440;42;0;410.5
STG;01.02.1972 00:00;-0.6;5.8;2.3;1.5;1.4;2;18;5.5;0;0.5;2;0;15.2;920.1;-7.8;-6.6;0;506.9;;;3;0;10.9;17;;;3702;78;0;282.9
STG;01.03.1972 00:00;1.6;9.4;5.1;0.7;0.6;1.5;6;5.9;0;-0.1;1;0;15.4;923;-2.8;-3;0;460.6;;;4;0;25.1;29;;;9523;120;0;212.6
STG;01.04.1972 00:00;3.2;9;5.6;-2.5;-1;-3.2;7;7.2;0;-0.1;0;0;19.1;921.1;-3.3;-3.3;0;401.9;;;18;0;173.5;169;;;5283;53;0;193.9
STG;01.05.1972 00:00;6.7;13.8;9.8;-2.4;-1.5;-2.7;0;8.7;0;-1.3;0;0;21.2;924.1;2.2;-2.3;0;282.4;;;18;0;121.3;78;;;8217;74;0;82.4
STG;01.06.1972 00:00;9;16.5;12.6;-3.1;-2.8;-3.4;0;11.5;1;-1.3;0;0;25.1;926.4;3.5;-1.7;0;147.6;;;16;0;196.8;116;;;10290;86;1.1;35.6
STG;01.07.1972 00:00;11.5;19.1;15.1;-2.4;-2.1;-2.6;0;14.3;3;0.1;0;0;29.2;928.9;5.2;0.4;0;83.5;;;15;0;229.9;132;;;9419;69;7;11.5
STG;01.08.1972 00:00;10.8;18.5;14.4;-2.8;-2.8;-2.8;0;13;5;-1.5;0;0;26.2;929.1;5.2;0.5;0;93.6;;;13;0;116.4;63;;;10609;84;10.7;13.6
STG;01.09.1972 00:00;6.1;13.8;9.6;-3.5;-3.8;-3;0;9.5;0;-2.5;0;0;21;928.7;0.6;0.2;0;268.4;;;8;0;66.1;48;;;9584;104;0;92.4
STG;01.10.1972 00:00;2.5;9.8;5.9;-3.3;-3.8;-2.6;5;7.2;0;-2.3;0;0;21.6;928.8;-2.5;1.3;0;433.8;;;6;0;70.1;67;;;6451;106;0;193.8
STG;01.11.1972 00:00;-0.2;7.4;3.4;-0.9;-1.8;0.4;12;6.6;0;-0.2;3;0;15;927.8;-8.6;1.9;0;492.2;;;14;0;214.8;232;;;4129;117;0;260.2
STG;01.12.1972 00:00;-3.6;1.1;-1.3;-2.6;-2;-2.8;24;4.8;0;-0.6;17;0;9.8;932.4;-8.6;5.1;0;659.3;;;5;0;16.3;18;;;2147;75;0;411.3
STG;01.01.1973 00:00;-3.4;0;-1.6;-1.8;-1.1;-2.9;28;4.5;0;-0.5;15;0;4.9;930.2;-8.9;2.4;0;670.5;;;8;0;40;60;;;390;11;0;422.5
STG;01.02.1973 00:00;-3.5;1.3;-1.3;-2.1;-1.5;-2.5;27;4.3;0;-0.7;11;0;9.6;923.9;-11.2;-2.8;0;598.5;;;13;0;81.2;126;;;3967;83;0;374.5
STG;01.03.1973 00:00;-1.9;4.8;1.2;-3.2;-2.9;-3.1;20;5.2;0;-0.8;3;0;14.3;930.6;-10.9;4.6;0;581;;;10;0;50.5;58;;;7663;97;0;333
STG;01.04.1973 00:00;0.6;6.7;3.1;-5;-3.6;-5.5;16;6.5;0;-0.8;2;0;18.1;923.6;-5.9;-0.8;0;505;;;18;0;121.2;118;;;7130;71;0;265
STG;01.05.1973 00:00;8.1;17;12.1;-0.1;-0.1;0.5;0;9.9;1;-0.1;0;0;25.3;927;3.1;0.6;0;140.2;;;11;0;79.2;51;;;12136;109;0.8;44.2
STG;01.06.1973 00:00;10.8;18.7;14.4;-1.3;-1;-1.2;0;12.7;2;-0.1;0;0;27.5;928.8;5.6;0.7;0;86.8;;;15;0;177.4;104;;;10093;84;5.7;14.8
STG;01.07.1973 00:00;12;19.2;15.3;-2.2;-1.6;-2.5;0;13.4;3;-0.8;0;0;26.5;925.9;8.7;-2.6;0;64.4;;;16;0;198.5;114;;;10351;76;7.4;8.4
STG;01.08.1973 00:00;13.5;21.4;17;-0.2;-0.1;0.1;0;15.2;8;0.7;0;0;27.5;930.2;9.4;1.6;0;10;;;11;0;191.5;103;;;12230;97;11.9;2
STG;01.09.1973 00:00;9.9;17.7;13.5;0.4;0;0.9;0;12.5;3;0.5;0;0;25.7;928.3;4.4;-0.2;0;111.3;;;7;0;75.7;55;;;10115;110;4.2;31.3
STG;01.10.1973 00:00;3.5;9.2;6.3;-2.9;-2.8;-3.2;6;8.2;0;-1.3;0;0;17.4;928.9;-2;1.4;0;425.9;;;15;0;156;149;;;3614;59;0;177.9
STG;01.11.1973 00:00;0;6.3;3.2;-1.1;-1.6;-0.7;13;6.1;0;-0.7;4;0;13;930.6;-6.7;4.7;0;505.6;;;14;0;108.5;117;;;3325;94;0;265.6
STG;01.12.1973 00:00;-2.5;3.6;0.7;-0.6;-0.9;-0.3;20;4.7;0;-0.7;9;0;13.7;924.7;-15;-2.6;0;588.9;;;10;0;79.3;88;;;1049;37;0;348.9
STG;01.01.1974 00:00;-0.5;5.3;2.4;2.2;1.8;2.4;18;5.9;0;0.9;5;0;13.5;929.6;-5.6;1.8;0;544.2;;;7;0;73.9;111;;;2275;67;0;296.2
STG;01.02.1974 00:00;-0.6;3.9;1.6;0.8;1.4;0.1;20;5.7;0;0.7;5;0;13.8;920.2;-6.8;-6.5;0;515.9;;;10;0;71.9;112;;;2242;47;0;291.9
STG;01.03.1974 00:00;2.1;9.6;5.7;1.3;1.1;1.7;14;6.6;0;0.6;1;0;22.5;923.3;-4.2;-2.7;0;421.1;;;7;0;46.5;53;;;6983;88;0;205.1
STG;01.04.1974 00:00;1.9;11;6.1;-2;-2.3;-1.2;7;6.6;0;-0.7;0;0;17.8;921.4;-3.5;-3;0;417.9;;;9;0;101;98;;;11109;111;0;177.9
STG;01.05.1974 00:00;5.5;13.7;9.5;-2.7;-2.7;-2.8;1;9.4;0;-0.6;0;0;21.3;924;-0.3;-2.4;0;262.4;;;14;0;148.5;95;;;10041;90;0;94.4
STG;01.06.1974 00:00;8.5;16.3;12.2;-3.5;-3.3;-3.6;0;10.4;0;-2.4;0;0;22.2;925.6;3.5;-2.5;0;141;;;15;0;198.7;117;;;9913;83;0;37
STG;01.07.1974 00:00;11.3;19.4;15.1;-2.4;-2.3;-2.3;0;11.6;3;-2.6;0;0;26.8;929;6.5;0.5;0;41.7;;;13;0;202;116;;;12243;90;8.1;9.7
STG;01.08.1974 00:00;12.9;20.7;16.4;-0.8;-0.7;-0.6;0;13.5;7;-1;0;0;29.1;928.4;6.5;-0.2;0;31.3;;;12;0;110.8;60;;;11680;93;22.2;7.3
STG;01.09.1974 00:00;8.8;15.9;12;-1.1;-1.1;-0.9;0;10.5;0;-1.5;0;0;24.6;925.7;2;-2.8;0;166.9;;;13;0;148.3;108;;;8381;91;0;46.9
STG;01.10.1974 00:00;1;5.4;3.6;-5.6;-5.3;-7;10;5.9;0;-3.6;0;0;10.3;922;-4.1;-5.5;0;509.9;;;24;0;195.8;187;;;1995;33;0;261.9
STG;01.11.1974 00:00;0.9;7.3;4.2;-0.1;-0.7;0.3;12;5.7;0;-1.1;0;0;16.5;925.2;-2.9;-0.7;0;459.8;;;15;0;109.4;118;;;2942;83;0;235.8
STG;01.12.1974 00:00;0.4;6.3;3.4;2.1;2;2.4;17;5.8;0;0.4;0;0;13.6;932.2;-7.8;4.9;0;514.4;;;18;0;105.6;117;;;2471;87;0;266.4
STG;01.01.1975 00:00;0;6.3;3.2;3;2.3;3.4;16;5.4;0;0.4;2;0;13.7;929.3;-5.2;1.5;0;520.3;;;8;0;49.3;74;;;3060;90;0;272.3
STG;01.02.1975 00:00;-2.9;4.4;0.3;-0.5;-0.9;0.6;23;4.8;0;-0.2;3;0;11.2;931.5;-8;4.8;0;552.6;;;5;0;27.4;43;;;7121;149;0;328.6
STG;01.03.1975 00:00;0.1;4.9;2.3;-2.1;-0.9;-3;16;5.3;0;-0.7;5;0;15.4;917.6;-7.7;-8.4;0;548.8;;;14;0;72.1;83;;;4948;63;0;300.8
STG;01.04.1975 00:00;2.4;9.3;5.6;-2.5;-1.8;-2.9;11;6.2;0;-1.1;2;0;18.2;924.8;-3.7;0.4;0;425.2;;;13;0;133.1;129;;;7986;79;0;193.2
STG;01.05.1975 00:00;6.8;14.8;10.6;-1.6;-1.4;-1.7;0;9.5;0;-0.5;0;0;23.3;924.3;0.2;-2.1;0;250.5;;;15;0;171;109;;;8500;76;0;74.5
STG;01.06.1975 00:00;9.1;15.9;12.1;-3.6;-2.7;-4;0;11;0;-1.8;0;0;23.8;927.2;1.9;-0.9;0;173.5;;;20;0;245.6;144;;;8213;68;1.2;53.5
STG;01.07.1975 00:00;12.2;20.4;16;-1.5;-1.4;-1.3;0;12.7;2;-1.5;0;0;27.3;928.5;6.5;0;0;22.5;;;13;0;158;91;;;14538;107;7.6;6.5
STG;01.08.1975 00:00;12.4;19.6;15.8;-1.4;-1.2;-1.7;0;13.1;6;-1.4;0;0;26.3;928.8;8.3;0.2;0;49.4;;;14;0;307.4;166;;;11668;93;9.7;9.4
STG;01.09.1975 00:00;11.6;19.3;15.2;2.1;1.7;2.5;0;12;3;0;0;0;31.2;929.3;7.1;0.8;1;28;;;8;0;149.1;108;;;8375;91;10.2;4
STG;01.10.1975 00:00;4;9.2;6.6;-2.6;-2.3;-3.2;0;7.6;0;-1.9;0;0;18.9;931.5;0;4;0;404.8;;;4;0;82.3;79;;;4638;76;0;172.8
STG;01.11.1975 00:00;0.7;5.9;3.3;-1;-0.9;-1.1;11;6.1;0;-0.7;3;0;14.2;926.5;-9.5;0.6;0;502.3;;;10;0;119.8;129;;;2599;74;0;262.3
STG;01.12.1975 00:00;-4;1.1;-1.2;-2.5;-2.4;-2.8;29;4.6;0;-0.8;12;0;10.1;932.1;-10.3;4.8;0;658.6;;;3;0;13;14;;;2044;72;0;410.6
STG;01.01.1976 00:00;-2.1;3.4;0.7;0.5;0.2;0.5;17;5;0;0;8;0;11.2;928.4;-13;0.6;0;597.9;;;15;0;65.3;98;;;2338;69;0;349.9
STG;01.02.1976 00:00;-2.9;2.8;-0.1;-0.9;-0.9;-1;26;5.1;0;0.1;9;0;13.7;928;-8.6;1.3;0;584.2;;;4;0;20.4;32;;;4392;92;0;352.2
STG;01.03.1976 00:00;-1.8;6.3;1.8;-2.6;-2.8;-1.6;17;4.8;0;-1.2;4;0;16.1;926.8;-9.7;0.8;0;562.6;;;6;0;31.6;36;;;9448;119;0;314.6
STG;01.04.1976 00:00;1.7;10.5;5.7;-2.4;-2.5;-1.7;11;7;0;-0.3;1;0;18.6;923.7;-3.6;-0.7;0;420.4;;;7;0;109.9;107;;;11549;115;0;188.4
STG;01.05.1976 00:00;7.4;16.3;11.4;-0.8;-0.8;-0.2;1;10.3;0;0.3;0;0;24.2;926.7;-0.8;0.3;0;199.7;;;15;0;133.6;85;;;13152;118;0.3;55.7
STG;01.06.1976 00:00;11.1;21.2;16.1;0.4;-0.7;1.3;0;13.4;8;0.6;0;0;27;930.8;3.8;2.7;0;65.3;;;6;0;91.1;54;;;17539;146;15.6;17.3
STG;01.07.1976 00:00;13.4;21.8;17.1;-0.4;-0.2;0.1;0;15.2;14;1;0;0;28.2;928;8.2;-0.5;0;49.5;;;16;0;250.7;144;;;11308;83;31.8;9.5
STG;01.08.1976 00:00;10;18.3;13.7;-3.5;-3.6;-3;0;12.9;0;-1.6;0;0;22.4;930;6.6;1.4;0;44;;;13;0;105.4;57;;;11479;91;0;4
STG;01.09.1976 00:00;7.7;15.1;11.2;-1.9;-2.2;-1.7;0;11.3;0;-0.7;0;0;21.2;926.8;2.4;-1.7;0;185.6;;;13;0;148.9;108;;;6504;70;0;49.6
STG;01.10.1976 00:00;6.4;12.5;9.5;0.3;0.1;0.1;0;10.1;0;0.6;0;0;22.5;919.7;1.4;-7.8;0;261;;;13;0;62.3;59;;;5472;90;0;93
STG;01.11.1976 00:00;1.1;5.8;3.7;-0.6;-0.5;-1.2;10;6.1;0;-0.7;1;0;17.7;926.6;-2.3;0.7;0;484.4;;;12;0;66.9;72;;;2021;57;0;252.4
STG;01.12.1976 00:00;-5.6;0;-2.6;-3.9;-4;-3.9;27;4.1;0;-1.3;17;0;9.8;919.6;-12.8;-7.7;0;701;;;10;0;104.6;116;;;1417;50;0;453
STG;01.01.1977 00:00;-2.7;3;0.3;0.1;-0.4;0.1;27;4.9;0;-0.1;7;0;13.4;922.3;-10.3;-5.5;0;611.9;;;12;0;73.3;110;;;1685;50;0;363.9
STG;01.02.1977 00:00;0.8;6.6;3.8;3;2.8;2.8;11;5.7;0;0.7;1;0;14;920.6;-6.9;-6.1;0;454;;;16;0;111.9;174;;;4113;86;0;230
STG;01.03.1977 00:00;3;9.9;6.3;1.9;2;2;7;6.6;0;0.6;3;0;18.3;928.2;-6.6;2.2;0;417.6;;;13;0;90.8;104;;;7316;93;0;177.6
STG;01.04.1977 00:00;1.8;7.8;4.4;-3.7;-2.4;-4.4;14;6.5;0;-0.8;2;0;19.2;924.6;-3.9;0.2;0;453.6;;;21;0;246.9;240;;;5205;52;0;229.6
STG;01.05.1977 00:00;6.4;14.4;10;-2.2;-1.8;-2.1;0;8.5;0;-1.5;0;0;22.6;924.1;1.8;-2.3;0;238.9;;;11;0;70.7;45;;;8148;73;0;78.9
STG;01.06.1977 00:00;10.1;18;13.7;-2;-1.7;-1.9;0;10.9;3;-1.9;0;0;29.7;925;2.4;-3.1;0;93.4;;;11;0;171.3;101;;;9455;79;5.5;13.4
STG;01.07.1977 00:00;11.8;19.5;15.3;-2.2;-1.8;-2.2;0;12.7;1;-1.5;0;0;25.5;925.6;6.7;-2.9;0;25.8;;;11;0;273.4;157;;;11332;83;3.4;1.8
STG;01.08.1977 00:00;11.2;17.7;14.1;-3.1;-2.4;-3.6;0;12.3;0;-2.2;0;0;23.5;925.1;8;-3.5;0;51.3;;;18;0;186.2;100;;;9486;75;0.4;3.3
STG;01.09.1977 00:00;7.9;14.7;11.1;-2;-2;-2.1;0;10.5;0;-1.5;0;0;23.5;932.7;2.4;4.2;0;207;;;8;0;116.2;84;;;7464;81;0;63
STG;01.10.1977 00:00;6.4;12.6;9.7;0.5;0.1;0.2;0;9.6;0;0.1;0;0;20.3;929.6;0.3;2.1;0;277.9;;;8;0;55.5;53;;;5112;84;1.2;93.9
STG;01.11.1977 00:00;1.5;7.6;4.5;0.2;-0.1;0.6;15;6.6;0;-0.2;4;0;18.7;923.6;-8;-2.3;0;440.9;;;15;0;111;120;;;4288;122;0;232.9
STG;01.12.1977 00:00;-2.3;3.5;0.6;-0.7;-0.7;-0.4;19;5.5;0;0.1;10;0;15.9;929.4;-10.4;2.1;0;600.6;;;7;0;65.7;73;;;1532;54;0;352.6
STG;01.01.1978 00:00;-3.4;2;-0.5;-0.7;-1.1;-0.9;29;4.7;0;-0.3;9;0;8.7;922.4;-10.8;-5.4;0;635.4;;;14;0;77.6;116;;;1925;57;0;387.4
STG;01.02.1978 00:00;-4.1;1.3;-1.4;-2.2;-2.1;-2.5;21;4.6;0;-0.4;15;0;14.6;917.2;-9.5;-9.5;0;599.1;;;12;0;115.6;180;;;2588;54;0;375.1
STG;01.03.1978 00:00;0.9;6.9;3.5;-0.9;-0.1;-1;14;5.9;0;-0.1;1;0;16.1;923.5;-4.3;-2.5;0;509.5;;;18;0;110.6;127;;;5349;68;0;261.5
STG;01.04.1978 00:00;2.1;9.6;5.4;-2.7;-2.1;-2.6;10;6.6;0;-0.7;0;0;17.8;919.4;-3.1;-5;0;429.6;;;9;0;54.9;53;;;9162;91;0;197.6
STG;01.05.1978 00:00;6.3;12.5;9.1;-3.1;-1.9;-4;0;8.9;0;-1.1;0;0;19.7;924;1.1;-2.4;0;299.5;;;16;0;239.3;153;;;7330;66;0;99.5
STG;01.06.1978 00:00;8.8;16.9;12.6;-3.1;-3;-3;0;10.9;1;-1.9;0;0;25.3;926;3.7;-2.1;0;125.1;;;16;0;152.3;89;;;9610;80;1.8;37.1
STG;01.07.1978 00:00;11;18.6;14.6;-2.9;-2.6;-3.1;0;12.8;2;-1.4;0;0;25.9;928.2;7.4;-0.3;0;87.3;;;16;0;137.8;79;;;11434;84;5;15.3
STG;01.08.1978 00:00;10.3;17.8;13.8;-3.4;-3.3;-3.5;0;12.5;0;-2;0;0;23.7;929.5;5.1;0.9;0;114;;;12;0;257.5;139;;;11449;91;0.8;18
STG;01.09.1978 00:00;8.4;16.2;12.1;-1;-1.5;-0.6;0;10.8;0;-1.2;0;0;24;930.2;3.9;1.7;0;150.8;;;11;0;91.3;66;;;9280;100;0;38.8
STG;01.10.1978 00:00;4.3;10;7.2;-2;-2;-2.4;0;8.6;0;-0.9;0;0;17.7;932.3;1;4.8;0;396.9;;;8;0;117.1;112;;;5360;88;0;148.9
STG;01.11.1978 00:00;-0.2;5.3;2.4;-1.9;-1.8;-1.7;15;6.2;0;-0.6;4;0;13.7;935.8;-5.7;9.9;0;530.4;;;4;0;46.3;50;;;3657;104;0;290.4
STG;01.12.1978 00:00;-1.8;3.7;1.2;-0.1;-0.2;-0.2;16;5;0;-0.4;13;0;13.6;918.3;-10.7;-9;0;581.5;;;10;0;52.9;59;;;2021;71;0;333.5
STG;01.01.1979 00:00;-6.4;-0.9;-3.6;-3.8;-4.1;-3.8;31;3.9;0;-1.1;17;0;4.9;921.9;-15.5;-5.9;0;731.4;;;16;0;59.3;89;;;1667;49;0;483.4
STG;01.02.1979 00:00;-1.8;3.2;0.8;0;0.2;-0.6;19;5.3;0;0.3;9;0;10.4;919.4;-10.2;-7.3;0;538.5;;;12;0;88.5;138;;;3453;72;0;314.5
STG;01.03.1979 00:00;1.1;7.3;4;-0.4;0.1;-0.6;13;5.9;0;-0.1;0;0;18.8;919.8;-2.5;-6.2;0;487.8;;;18;0;141.1;162;;;4785;61;0;247.8
