station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
LUG;01.12.1880 00:00;2.4;10.3;6;1.4;0.4;2.6;;;;;;;;;;;;;;;;;23.4;29;;;;;;
LUG;01.01.1881 00:00;-2.4;5.1;0.2;-3.6;-3.6;-2;;;;;;;;;;;;;;;;;71.7;109;;;;;;
LUG;01.02.1881 00:00;1.3;8.9;3.7;-1.3;-0.6;-0.1;;;;;;;;;;;;;;;;;18.8;31;;;;;;
LUG;01.03.1881 00:00;4;12;7.5;-1.4;-1.2;-1.5;;;;;;;;;;;;;;;;;37.2;49;;;;;;
LUG;01.04.1881 00:00;8.2;12.7;10.7;-1.6;-0.3;-4;;;;;;;;;;;;;;;;;232.5;168;;;;;;
LUG;01.05.1881 00:00;10;18.3;14.7;-1.6;-2.4;-2.5;;;;;;;;;;;;;;;;;86.2;49;;;;;;
LUG;01.06.1881 00:00;13.5;21.3;18;-2.4;-2.6;-3.6;;;;;;;;;;;;;;;;;104.6;61;;;;;;
LUG;01.07.1881 00:00;17.4;28.9;23.6;1;-0.6;1.6;;;;;;;;;;;;;;;;;19.6;12;;;;;;
LUG;01.08.1881 00:00;16.7;27.2;22.1;0;-1.1;0.4;;;;;;;;;;;;;;;;;87.9;56;;;;;;
LUG;01.09.1881 00:00;11.8;19.6;15.7;-2.2;-2.4;-2.5;;;;;;;;;;;;;;;;;161;98;;;;;;
LUG;01.10.1881 00:00;6.3;13.1;9.6;-3.6;-3.9;-3.8;;;;;;;;;;;;;;;;;111.9;75;;;;;;
LUG;01.11.1881 00:00;3.2;12.4;7.2;-1.2;-2.5;0.8;;;;;;;;;;;;;;;;;170.7;102;;;;;;
LUG;01.12.1881 00:00;0.6;6.9;3.5;-1.1;-1.4;-0.8;;;;;;;;;;;;;;;;;88.6;111;;;;;;
LUG;01.01.1882 00:00;-0.7;8;2.5;-1.3;-1.9;0.9;;;;;;;;;;;;;;;;;24.1;37;;;;;;
LUG;01.02.1882 00:00;0.1;10.7;4.2;-0.8;-1.8;1.7;;;;;;;;;;;;;;;;;19.5;32;;;;;;
LUG;01.03.1882 00:00;4.7;14.3;9.2;0.3;-0.5;0.8;;;;;;;;;;;;;;;;;90.2;119;;;;;;
LUG;01.04.1882 00:00;7;13.9;10.6;-1.7;-1.5;-2.8;;;;;;;;;;;;;;;;;145.6;106;;;;;;
LUG;01.05.1882 00:00;10.9;18.5;15;-1.3;-1.5;-2.3;;;;;;;;;;;;;;;;;96.4;54;;;;;;
LUG;01.06.1882 00:00;13.4;23;18.5;-1.9;-2.7;-1.9;;;;;;;;;;;;;;;;;131.2;77;;;;;;
LUG;01.07.1882 00:00;15.7;25.6;20.7;-1.9;-2.3;-1.7;;;;;;;;;;;;;;;;;138.7;88;;;;;;
LUG;01.08.1882 00:00;14.7;25.6;20.2;-1.9;-3.1;-1.2;;;;;;;;;;;;;;;;;99.7;63;;;;;;
LUG;01.09.1882 00:00;11.6;18.4;14.7;-3.2;-2.6;-3.7;;;;;;;;;;;;;;;;;551.3;334;;;;;;
LUG;01.10.1882 00:00;8.9;16;11.9;-1.3;-1.3;-0.9;;;;;;;;;;;;;;;;;426.8;285;;;;;;
LUG;01.11.1882 00:00;2.8;11.4;6.4;-2;-2.9;-0.2;;;;;;;;;;;;;;;;;21.7;13;;;;;;
LUG;01.12.1882 00:00;1.5;6.5;4;-0.6;-0.5;-1.2;;;;;;;;;;;;;;;;;115.5;145;;;;;;
LUG;01.01.1883 00:00;0.1;6.2;2.5;-1.3;-1.1;-0.9;;;;;;;;;;;;;;;;;103.2;158;;;;;;
LUG;01.02.1883 00:00;3;10.2;6.2;1.2;1.1;1.2;;;;;;;;;;;;;;;;;53.3;87;;;;;;
LUG;01.03.1883 00:00;1.1;7.5;4.2;-4.7;-4.1;-6;;;;;;;;;;;;;;;;;55.5;74;;;;;;
LUG;01.04.1883 00:00;6.1;14.3;10.3;-2;-2.4;-2.4;;;;;;;;;;;;;;;;;116.3;84;;;;;;
LUG;01.05.1883 00:00;11;18.9;15.4;-0.9;-1.4;-1.9;;;;;;;;;;;;;;;;;169.6;95;;;;;;
LUG;01.06.1883 00:00;13.5;21.1;17.8;-2.6;-2.6;-3.8;;;;;;;;;;;;;;;;;325.6;190;;;;;;
LUG;01.07.1883 00:00;14.9;24.2;20.2;-2.4;-3.1;-3.1;;;;;;;;;;;;;;;;;308.6;195;;;;;;
LUG;01.08.1883 00:00;14.7;25.2;20.1;-2;-3.1;-1.6;;;;;;;;;;;;;;;;;54.8;35;;;;;;
LUG;01.09.1883 00:00;10.8;20.6;16.3;-1.6;-3.4;-1.5;;;;;;;;;;;;;;;;;282.6;171;;;;;;
LUG;01.10.1883 00:00;3.7;16.5;10.8;-2.4;-6.5;-0.4;;;;;;;;;;;;;;;;;72.6;48;;;;;;
LUG;01.11.1883 00:00;1.3;10.7;6;-2.4;-4.4;-0.9;;;;;;;;;;;;;;;;;76.6;46;;;;;;
LUG;01.12.1883 00:00;-0.7;6.6;2.5;-2.1;-2.7;-1.1;;;;;;;;;;;;;;;;;5.6;7;;;;;;
LUG;01.01.1884 00:00;-0.3;8.6;3.3;-0.5;-1.5;1.5;;;;;;;;;;;;;;;;;4.4;7;;;;;;
LUG;01.02.1884 00:00;2.1;8.2;4.5;-0.5;0.2;-0.8;;;;;;;;;;;;;;;;;35.9;59;;;;;;
LUG;01.03.1884 00:00;5.6;12.7;8.8;-0.1;0.4;-0.8;;;;;;;;;;;;;;;;;12.9;17;;;;;;
LUG;01.04.1884 00:00;8.1;13;10.6;-1.7;-0.4;-3.7;;;;;;;;;;;;;;;;;127.5;92;;;;;;
LUG;01.05.1884 00:00;12;20.2;16.4;0.1;-0.4;-0.6;;;;;;;;;;;;;;;;;145.1;82;;;;;;
LUG;01.06.1884 00:00;11.9;19.9;16.2;-4.2;-4.2;-5;;;;;;;;;;;;;;;;;170.1;99;;;;;;
LUG;01.07.1884 00:00;16.4;26.2;21.8;-0.8;-1.6;-1.1;;;;;;;;;;;;;;;;;135.7;86;;;;;;
LUG;01.08.1884 00:00;16.4;25.4;21.2;-0.9;-1.4;-1.4;;;;;;;;;;;;;;;;;77.1;49;;;;;;
LUG;01.09.1884 00:00;13.1;20.3;16.7;-1.2;-1.1;-1.8;;;;;;;;;;;;;;;;;169.4;103;;;;;;
LUG;01.10.1884 00:00;6.8;16.1;10.6;-2.6;-3.4;-0.8;;;;;;;;;;;;;;;;;41;27;;;;;;
LUG;01.11.1884 00:00;0.5;9.9;4.9;-3.5;-5.2;-1.7;;;;;;;;;;;;;;;;;2.6;2;;;;;;
LUG;01.12.1884 00:00;0.4;7;3.6;-1;-1.6;-0.7;;;;;;;;;;;;;;;;;43.6;55;;;;;;
LUG;01.01.1885 00:00;-2.1;4.4;0.8;-3;-3.3;-2.7;;;;;;;;;;;;;;;;;68.9;105;;;;;;
LUG;01.02.1885 00:00;1.3;8.7;4.3;-0.7;-0.6;-0.3;;;;;;;;;;;;;;;;;119.1;194;;;;;;
LUG;01.03.1885 00:00;4;10.4;7.3;-1.6;-1.2;-3.1;;;;;;;;;;;;;;;;;90.7;120;;;;;;
LUG;01.04.1885 00:00;7.9;13.9;10.9;-1.4;-0.6;-2.8;;;;;;;;;;;;;;;;;320.5;232;;;;;;
LUG;01.05.1885 00:00;9;17;13.2;-3.1;-3.4;-3.8;;;;;;;;;;;;;;;;;167;94;;;11976;100;;
LUG;01.06.1885 00:00;15.5;25.8;21;0.6;-0.6;0.9;;;;;;;;;;;;;;;;;30;17;;;18661;136;;
LUG;01.07.1885 00:00;17.5;27.3;22.4;-0.2;-0.5;0;;;;;;;;;;;;;;;;;112.1;71;;;18661;119;;
LUG;01.08.1885 00:00;15.9;24.6;20.4;-1.7;-1.9;-2.2;;;;;;;;;;;;;;;;;200.2;127;;;15075;103;;
LUG;01.09.1885 00:00;11.8;21;17;-0.9;-2.4;-1.1;;;;;;;;;;;;;;;;;298.5;181;;;12950;112;;
LUG;01.10.1885 00:00;6.7;14.7;10.4;-2.8;-3.5;-2.2;;;;;;;;;;;;;;;;;302.7;202;;;8047;95;;
LUG;01.11.1885 00:00;3.7;11.3;7.6;-0.8;-2;-0.3;;;;;;;;;;;;;;;;;100.9;61;;;4666;74;;
LUG;01.12.1885 00:00;-1.4;6.7;2.1;-2.5;-3.4;-1;;;;;;;;;;;;;;;;;9.6;12;;;8178;127;;
LUG;01.01.1886 00:00;-1.3;5.2;1.2;-2.6;-2.5;-1.9;;;;;;;;;;;;;;;;;94.7;145;;;5011;67;;
LUG;01.02.1886 00:00;-0.8;7.1;2.5;-2.5;-2.7;-1.9;;;;;;;;;;;;;;;;;16.3;27;;;6839;80;;
LUG;01.03.1886 00:00;2;10;6.1;-2.8;-3.2;-3.5;;;;;;;;;;;;;;;;;13.8;18;;;11566;101;;
LUG;01.04.1886 00:00;7.2;15.2;11.4;-0.9;-1.3;-1.5;;;;;;;;;;;;;;;;;109.8;80;;;10142;93;;
LUG;01.05.1886 00:00;10;19.8;15.3;-1;-2.4;-1;;;;;;;;;;;;;;;;;132.3;74;;;16465;137;;
LUG;01.06.1886 00:00;13;22;17.5;-2.9;-3.1;-2.9;;;;;;;;;;;;;;;;;108.1;63;;;12298;90;;
LUG;01.07.1886 00:00;15.6;25.7;20.9;-1.7;-2.4;-1.6;;;;;;;;;;;;;;;;;121.7;77;;;17617;113;;
LUG;01.08.1886 00:00;14.8;24.7;20.1;-2;-3;-2.1;;;;;;;;;;;;;;;;;119.1;75;;;16117;110;;
LUG;01.09.1886 00:00;13.6;23.3;18.4;0.5;-0.6;1.2;;;;;;;;;;;;;;;;;69;42;;;14674;127;;
LUG;01.10.1886 00:00;9.3;16.6;12.6;-0.6;-0.9;-0.3;;;;;;;;;;;;;;;;;331.1;221;;;8391;99;;
LUG;01.11.1886 00:00;3.4;11.5;7.1;-1.3;-2.3;-0.1;;;;;;;;;;;;;;;;;304.4;183;;;6781;107;;
LUG;01.12.1886 00:00;-0.7;6;2.9;-1.7;-2.7;-1.7;;;;;;;;;;;;;;;;;241.1;302;;;5852;91;;
LUG;01.01.1887 00:00;-4.5;4.8;-0.6;-4.4;-5.7;-2.3;;;;;;;;;;;;;;;;;83.6;128;;;8861;119;;
LUG;01.02.1887 00:00;-2.6;6.6;1.1;-3.9;-4.5;-2.4;;;;;;;;;;;;;;;;;7.2;12;;;9418;110;;
LUG;01.03.1887 00:00;2;10.8;6.3;-2.6;-3.2;-2.7;;;;;;;;;;;;;;;;;90.4;120;;;11273;98;;
LUG;01.04.1887 00:00;5.4;13.1;9.6;-2.7;-3.1;-3.6;;;;;;;;;;;;;;;;;205;149;;;10136;93;;
LUG;01.05.1887 00:00;9.1;16.2;13.1;-3.2;-3.3;-4.6;;;;;;;;;;;;;;;;;131;74;;;9899;83;;
LUG;01.06.1887 00:00;14.6;24.2;19.9;-0.5;-1.5;-0.7;;;;;;;;;;;;;;;;;66.7;39;;;17371;127;;
LUG;01.07.1887 00:00;16.9;26.7;22.3;-0.3;-1.1;-0.6;;;;;;;;;;;;;;;;;98.2;62;;;16866;108;;
LUG;01.08.1887 00:00;15.5;25.1;20.6;-1.5;-2.3;-1.7;;;;;;;;;;;;;;;;;193.2;122;;;16932;115;;
LUG;01.09.1887 00:00;12.4;20.6;16.4;-1.5;-1.8;-1.5;;;;;;;;;;;;;;;;;302.7;184;;;12848;111;;
LUG;01.10.1887 00:00;5;13.9;9.1;-4.1;-5.2;-3;;;;;;;;;;;;;;;;;106.7;71;;;11031;130;;
LUG;01.11.1887 00:00;2.3;9;5.7;-2.7;-3.4;-2.6;;;;;;;;;;;;;;;;;287.4;173;;;4685;74;;
LUG;01.12.1887 00:00;-1.8;5.7;1.7;-2.9;-3.8;-2;;;;;;;;;;;;;;;;;41.1;51;;;7081;110;;
LUG;01.01.1888 00:00;-3.1;6.7;1.3;-2.5;-4.3;-0.4;;;;;;;;;;;;;;;;;0;0;;;8982;121;;
LUG;01.02.1888 00:00;-1.4;5.8;2;-3;-3.3;-3.2;;;;;;;;;;;;;;;;;364.2;594;;;5616;66;;
LUG;01.03.1888 00:00;1.2;7.8;4.7;-4.2;-4;-5.7;;;;;;;;;;;;;;;;;204;270;;;8872;77;;
LUG;01.04.1888 00:00;5.9;11.9;9.5;-2.8;-2.6;-4.8;;;;;;;;;;;;;;;;;284;206;;;8600;79;;
LUG;01.05.1888 00:00;11.5;19.3;15.9;-0.4;-0.9;-1.5;;;;;;;;;;;;;;;;;99.9;56;;;15205;127;;
LUG;01.06.1888 00:00;14.2;22.7;18.9;-1.5;-1.9;-2.2;;;;;;;;;;;;;;;;;272.8;159;;;13287;97;;
LUG;01.07.1888 00:00;14.1;22.5;19;-3.6;-3.9;-4.8;;;;;;;;;;;;;;;;;219.2;139;;;14703;94;;
LUG;01.08.1888 00:00;14;24.1;19.7;-2.4;-3.8;-2.7;;;;;;;;;;;;;;;;;135.6;86;;;16510;113;;
LUG;01.09.1888 00:00;13.4;20.8;17.4;-0.5;-0.8;-1.3;;;;;;;;;;;;;;;;;281.2;171;;;8871;77;;
LUG;01.10.1888 00:00;5.6;15.9;10.1;-3.1;-4.6;-1;;;;;;;;;;;;;;;;;75.9;51;;;12096;143;;
LUG;01.11.1888 00:00;3;9.9;6.3;-2.1;-2.7;-1.7;;;;;;;;;;;;;;;;;258.5;155;;;4831;76;;
LUG;01.12.1888 00:00;-0.5;6.7;2.6;-2;-2.5;-1;;;;;;;;;;;;;;;;;104.4;131;;;7201;112;;
LUG;01.01.1889 00:00;-1.8;5.8;1.1;-2.7;-3;-1.3;;;;;;;;;;;;;;;;;44.2;67;;;6659;90;;
LUG;01.02.1889 00:00;-1.6;7.6;1.9;-3.1;-3.5;-1.4;;;;;;;;;;;;;;;;;8.7;14;;;9507;111;;
LUG;01.03.1889 00:00;1.9;9.8;5.8;-3.1;-3.3;-3.7;;;;;;;;;;;;;;;;;110.3;146;;;10313;90;;
LUG;01.04.1889 00:00;5.3;13;9.4;-2.9;-3.2;-3.7;;;;;;;;;;;;;;;;;355.9;258;;;10214;93;;
LUG;01.05.1889 00:00;11.9;18.3;15.1;-1.2;-0.5;-2.5;;;;;;;;;;;;;;;;;156.7;88;;;7480;62;;
LUG;01.06.1889 00:00;15.6;23.1;19.4;-1;-0.5;-1.8;;;;;;;;;;;;;;;;;170.9;100;;;11577;84;;
LUG;01.07.1889 00:00;15.3;24.9;20.3;-2.3;-2.7;-2.4;;;;;;;;;;;;;;;;;260.4;165;;;17451;112;;
LUG;01.08.1889 00:00;14.2;24.5;19.6;-2.5;-3.6;-2.3;;;;;;;;;;;;;;;;;274.5;174;;;16697;114;;
LUG;01.09.1889 00:00;11;21.3;16.2;-1.7;-3.2;-0.8;;;;;;;;;;;;;;;;;117.2;71;;;14649;127;;
LUG;01.10.1889 00:00;8.5;15.2;11.6;-1.6;-1.7;-1.7;;;;;;;;;;;;;;;;;546.8;365;;;5433;64;;
LUG;01.11.1889 00:00;2.5;11.9;6.3;-2.1;-3.2;0.3;;;;;;;;;;;;;;;;;43.4;26;;;9605;152;;
LUG;01.12.1889 00:00;-1.8;5.1;1.4;-3.2;-3.8;-2.6;;;;;;;;;;;;;;;;;64.6;81;;;6275;97;;
LUG;01.01.1890 00:00;-0.1;8.3;3;-0.8;-1.3;1.2;;;;;;;;;;;;;;;;;24.5;37;;;8015;108;;
LUG;01.02.1890 00:00;-1.3;7;1.7;-3.3;-3.2;-2;;;;;;;;;;;;;;;;;22.3;36;;;7542;88;;
LUG;01.03.1890 00:00;2.3;11.2;6.7;-2.2;-2.9;-2.3;;;;;;;;;;;;;;;;;153;203;;;10278;89;;
LUG;01.04.1890 00:00;6.2;13.4;10.1;-2.2;-2.3;-3.3;;;;;;;;;;;;;;;;;149.2;108;;;8950;82;;
LUG;01.05.1890 00:00;11;18.4;14.9;-1.4;-1.4;-2.4;;;;;;;;;;;;;;;;;316.8;178;;;11952;100;;
LUG;01.06.1890 00:00;13.2;23.5;18.9;-1.5;-2.9;-1.4;;;;;;;;;;;;;;;;;241.8;141;;;16638;121;;
LUG;01.07.1890 00:00;14;23.9;19.4;-3.2;-4;-3.4;;;;;;;;;;;;;;;;;342.6;217;;;15770;101;;
LUG;01.08.1890 00:00;14.3;24.6;19.9;-2.2;-3.5;-2.2;;;;;;;;;;;;;;;;;350.1;221;;;14963;102;;
LUG;01.09.1890 00:00;11.2;20.3;16.4;-1.5;-3;-1.8;;;;;;;;;;;;;;;;;275.2;167;;;12924;112;;
LUG;01.10.1890 00:00;6.6;15.9;11.2;-2;-3.6;-1;;;;;;;;;;;;;;;;;13.1;9;;;11293;133;;
LUG;01.11.1890 00:00;1.8;10.8;6;-2.4;-3.9;-0.8;;;;;;;;;;;;;;;;;35.6;21;;;7420;117;;
LUG;01.12.1890 00:00;-3.2;3.6;0.4;-4.2;-5.2;-4.1;;;;;;;;;;;;;;;;;87.5;110;;;4275;66;;
LUG;01.01.1891 00:00;-4.7;3.8;-1;-4.8;-5.9;-3.3;;;;;;;;;;;;;;;;;1.8;3;;;8724;117;;
LUG;01.02.1891 00:00;-2.8;8.8;2.2;-2.8;-4.7;-0.2;;;;;;;;;;;;;;;;;0;0;;;11595;136;;
LUG;01.03.1891 00:00;2.2;9.6;5.9;-3;-3;-3.9;;;;;;;;;;;;;;;;;183.2;243;;;9077;79;;
LUG;01.04.1891 00:00;5.3;13.1;9.8;-2.5;-3.2;-3.6;;;;;;;;;;;;;;;;;129.5;94;;;11006;101;;
LUG;01.05.1891 00:00;10.1;17;13.9;-2.4;-2.3;-3.8;;;;;;;;;;;;;;;;;366.7;206;;;8949;75;;
LUG;01.06.1891 00:00;13.9;22.6;18.7;-1.7;-2.2;-2.3;;;;;;;;;;;;;;;;;119.4;70;;;13889;101;;
LUG;01.07.1891 00:00;15.7;25.3;20.6;-2;-2.3;-2;;;;;;;;;;;;;;;;;251.4;159;;;16332;105;;
LUG;01.08.1891 00:00;13.7;23.1;18.8;-3.3;-4.1;-3.7;;;;;;;;;;;;;;;;;262.1;166;;;14043;96;;
LUG;01.09.1891 00:00;12.1;22.7;17.4;-0.5;-2.1;0.6;;;;;;;;;;;;;;;;;109.8;67;;;17124;149;;
LUG;01.10.1891 00:00;9.9;17.2;13.1;-0.1;-0.3;0.3;;;;;;;;;;;;;;;;;373.6;250;;;6989;82;;
LUG;01.11.1891 00:00;2.5;10.1;6;-2.4;-3.2;-1.5;;;;;;;;;;;;;;;;;220.8;133;;;6857;108;;
LUG;01.12.1891 00:00;-0.7;7.4;2.9;-1.7;-2.7;-0.3;;;;;;;;;;;;;;;;;68.7;86;;;8515;132;;
LUG;01.01.1892 00:00;-1;6.2;1.8;-2;-2.2;-0.9;;;;;;;;;;;;;;;;;53.8;82;;;5549;75;;
LUG;01.02.1892 00:00;0.8;8.6;4;-1;-1.1;-0.4;;;;;;;;;;;;;;;;;180.5;294;;;6509;76;;
LUG;01.03.1892 00:00;1.1;8.6;4.8;-4.1;-4.1;-4.9;;;;;;;;;;;;;;;;;165.1;219;;;9593;83;;
LUG;01.04.1892 00:00;7.3;15.9;11.9;-0.4;-1.2;-0.8;;;;;;;;;;;;;;;;;105.5;76;;;11793;108;;
LUG;01.05.1892 00:00;10.6;19.8;15.6;-0.7;-1.8;-1;;;;;;;;;;;;;;;;;51.2;29;;;15491;129;;
LUG;01.06.1892 00:00;14.9;23.9;19.8;-0.6;-1.2;-1;;;;;;;;;;;;;;;;;258.9;151;;;14224;104;;
LUG;01.07.1892 00:00;15.7;25.6;20.9;-1.7;-2.3;-1.7;;;;;;;;;;;;;;;;;103.3;65;;;16969;109;;
LUG;01.08.1892 00:00;15.6;26.5;21;-1.1;-2.2;-0.3;;;;;;;;;;;;;;;;;79.3;50;;;16867;115;;
LUG;01.09.1892 00:00;13.5;23;17.7;-0.2;-0.7;0.9;;;;;;;;;;;;;;;;;198.1;120;;;13223;115;;
LUG;01.10.1892 00:00;8;15.2;10.9;-2.3;-2.2;-1.7;;;;;;;;;;;;;;;;;444.7;297;;;6810;80;;
LUG;01.11.1892 00:00;3.9;10.9;6.8;-1.6;-1.8;-0.7;;;;;;;;;;;;;;;;;67.8;41;;;5489;87;;
LUG;01.12.1892 00:00;-2.3;5.7;1.1;-3.5;-4.3;-2;;;;;;;;;;;;;;;;;4.8;6;;;8007;124;;
LUG;01.01.1893 00:00;-4.8;3.5;-1.1;-4.9;-6;-3.6;;;;;;;;;;;;;;;;;10.7;16;;;8575;115;;
LUG;01.02.1893 00:00;-0.5;8.2;3.2;-1.8;-2.4;-0.8;;;;;;;;;;;;;;;;;65.5;107;;;6459;76;;
LUG;01.03.1893 00:00;4.2;14.2;9.1;0.2;-1;0.7;;;;;;;;;;;;;;;;;18;24;;;15531;135;;
LUG;01.04.1893 00:00;7.9;18.5;13.2;0.9;-0.6;1.8;;;;;;;;;;;;;;;;;20.5;15;;;15868;145;;
LUG;01.05.1893 00:00;10.5;19.7;15.2;-1.1;-1.9;-1.1;;;;;;;;;;;;;;;;;104.3;59;;;14815;124;;
LUG;01.06.1893 00:00;13.8;23.2;18.8;-1.6;-2.3;-1.7;;;;;;;;;;;;;;;;;71.8;42;;;16082;117;;
LUG;01.07.1893 00:00;15.3;25.2;20.4;-2.2;-2.7;-2.1;;;;;;;;;;;;;;;;;84.3;53;;;12913;83;;
LUG;01.08.1893 00:00;16;27;21.3;-0.8;-1.8;0.2;;;;;;;;;;;;;;;;;5.7;4;;;18127;124;;
LUG;01.09.1893 00:00;13.4;22.1;17.6;-0.3;-0.8;0;;;;;;;;;;;;;;;;;156;95;;;10640;92;;
LUG;01.10.1893 00:00;9;18.2;12.9;-0.3;-1.2;1.3;;;;;;;;;;;;;;;;;128.5;86;;;11694;138;;
LUG;01.11.1893 00:00;3.2;10.1;6.5;-1.9;-2.5;-1.5;;;;;;;;;;;;;;;;;75.1;45;;;5654;89;;
LUG;01.12.1893 00:00;-0.5;6.8;3.2;-1.4;-2.5;-0.9;;;;;;;;;;;;;;;;;79.7;100;;;7561;117;;
LUG;01.01.1894 00:00;-2.6;4.1;0.3;-3.5;-3.8;-3;;;;;;;;;;;;;;;;;89.8;137;;;5366;72;;
LUG;01.02.1894 00:00;-1.3;9.3;2.9;-2.1;-3.2;0.3;;;;;;;;;;;;;;;;;0;0;;;10702;125;;
LUG;01.03.1894 00:00;3.1;12.9;7.7;-1.2;-2.1;-0.6;;;;;;;;;;;;;;;;;42.7;57;;;12767;111;;
LUG;01.04.1894 00:00;8.3;17.1;12.5;0.2;-0.2;0.4;;;;;;;;;;;;;;;;;118.9;86;;;12543;115;;
LUG;01.05.1894 00:00;10;17.3;13.8;-2.5;-2.4;-3.5;;;;;;;;;;;;;;;;;212;119;;;9911;83;;
LUG;01.06.1894 00:00;13.7;23.5;19;-1.4;-2.4;-1.4;;;;;;;;;;;;;;;;;27.3;16;;;16843;123;;
LUG;01.07.1894 00:00;16.4;26.5;21.6;-1;-1.6;-0.8;;;;;;;;;;;;;;;;;106.6;68;;;18277;117;;
LUG;01.08.1894 00:00;15.1;25.5;20.3;-1.8;-2.7;-1.3;;;;;;;;;;;;;;;;;76.6;48;;;17512;119;;
LUG;01.09.1894 00:00;12.2;20.7;16;-1.9;-2;-1.4;;;;;;;;;;;;;;;;;97.2;59;;;11785;102;;
LUG;01.10.1894 00:00;7.4;16;11.3;-1.9;-2.8;-0.9;;;;;;;;;;;;;;;;;85.5;57;;;9565;113;;
LUG;01.11.1894 00:00;3.5;11.5;7.5;-0.9;-2.2;-0.1;;;;;;;;;;;;;;;;;118.1;71;;;7237;114;;
LUG;01.12.1894 00:00;-2;6.6;2.4;-2.2;-4;-1.1;;;;;;;;;;;;;;;;;2.6;3;;;8835;137;;
LUG;01.01.1895 00:00;-3.4;3.5;-0.1;-3.9;-4.6;-3.6;;;;;;;;;;;;;;;;;150.5;230;;;5955;80;;
LUG;01.02.1895 00:00;-4.6;3.2;-1.1;-6.1;-6.5;-5.8;;;;;;;;;;;;;;;;;17.2;28;;;8357;98;;
LUG;01.03.1895 00:00;1.5;10.1;5.8;-3.1;-3.7;-3.4;;;;;;;;;;;;;;;;;57.7;76;;;11912;104;;
LUG;01.04.1895 00:00;6.5;15.4;11.5;-0.8;-2;-1.3;;;;;;;;;;;;;;;;;101.3;73;;;10378;95;;
LUG;01.05.1895 00:00;9.5;18.1;14.1;-2.2;-2.9;-2.7;;;;;;;;;;;;;;;;;213.7;120;;;13797;115;;
LUG;01.06.1895 00:00;13.3;22.2;18.1;-2.3;-2.8;-2.7;;;;;;;;;;;;;;;;;204.5;119;;;11645;85;;
LUG;01.07.1895 00:00;15.3;26.4;21.2;-1.4;-2.7;-0.9;;;;;;;;;;;;;;;;;134.5;85;;;16895;108;;
LUG;01.08.1895 00:00;14.3;25.3;20;-2.1;-3.5;-1.5;;;;;;;;;;;;;;;;;55.1;35;;;18262;124;;
LUG;01.09.1895 00:00;13.6;25.7;19.3;1.4;-0.6;3.6;;;;;;;;;;;;;;;;;18.6;11;;;17213;149;;
LUG;01.10.1895 00:00;8.1;16.4;11.8;-1.4;-2.1;-0.5;;;;;;;;;;;;;;;;;101.8;68;;;10757;127;;
LUG;01.11.1895 00:00;5;10.9;8;-0.4;-0.7;-0.7;;;;;;;;;;;;;;;;;69.6;42;;;4533;72;;
LUG;01.12.1895 00:00;0.6;6.5;3.4;-1.2;-1.4;-1.2;;;;;;;;;;;;;;;;;56.7;71;;;6041;94;;
LUG;01.01.1896 00:00;-1.9;6;1.1;-2.7;-3.1;-1.1;;;;;;;;;;;;;;;;;0;0;;;9165;123;;
LUG;01.02.1896 00:00;-0.8;8.8;3;-2;-2.7;-0.2;;;;;;;;;;;;;;;;;12.1;20;;;10228;120;;
LUG;01.03.1896 00:00;5.5;14;9.5;0.6;0.3;0.5;;;;;;;;;;;;;;;;;21.3;28;;;12269;107;;
LUG;01.04.1896 00:00;6.2;14.9;10.7;-1.6;-2.3;-1.8;;;;;;;;;;;;;;;;;43.3;31;;;14714;135;;
LUG;01.05.1896 00:00;9.3;17.9;13.6;-2.7;-3.1;-2.9;;;;;;;;;;;;;;;;;72.7;41;;;14163;118;;
LUG;01.06.1896 00:00;14;21.1;17.6;-2.8;-2.1;-3.8;;;;;;;;;;;;;;;;;251.6;147;;;12014;88;;
LUG;01.07.1896 00:00;16.3;24.8;20.7;-1.9;-1.7;-2.5;;;;;;;;;;;;;;;;;252.8;160;;;15626;100;;
LUG;01.08.1896 00:00;13.4;20.5;16.9;-5.2;-4.4;-6.3;;;;;;;;;;;;;;;;;425.7;269;;;10886;74;;
LUG;01.09.1896 00:00;11.5;19.6;15.4;-2.5;-2.7;-2.5;;;;;;;;;;;;;;;;;345.1;209;;;12517;109;;
LUG;01.10.1896 00:00;8.3;13.8;10.8;-2.4;-1.9;-3.1;;;;;;;;;;;;;;;;;742.5;496;;;5312;63;;
LUG;01.11.1896 00:00;2.7;9.1;5.5;-2.9;-3;-2.5;;;;;;;;;;;;;;;;;177.9;107;;;6870;109;;
LUG;01.12.1896 00:00;-0.2;6;2.2;-2.4;-2.2;-1.7;;;;;;;;;;;;;;;;;134.6;168;;;3886;60;;
LUG;01.01.1897 00:00;0.3;5.7;2.4;-1.4;-0.9;-1.4;;;;;;;;;;;;;;;;;265.7;406;;;4136;56;;
